%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter,field.FixQuality
1582664954892216662,270,1582664954891781091,,42.339255515,-71.0844868217,-2.764,328284.174094,4689548.79384,19,T,5
1582664955097867770,271,1582664955096524000,,42.3392567633,-71.0844883783,-2.767,328284.049251,4689548.9356,19,T,5
1582664955286616271,272,1582664955286216974,,42.3392582183,-71.0844903033,-2.682,328283.894628,4689549.10106,19,T,5
1582664955488281175,273,1582664955487783908,,42.3392594883,-71.08449284,-2.749,328283.689111,4689549.2472,19,T,5
1582664955717912774,274,1582664955717298984,,42.3392602367,-71.084496715,-3.209,328283.37192,4689549.33813,19,T,4
1582664955896180217,275,1582664955895499944,,42.3392622117,-71.084496915,-2.821,328283.36082,4689549.55784,19,T,5
1582664956087647742,276,1582664956087198972,,42.3392635383,-71.0844988,-2.819,328283.209142,4689549.70896,19,T,5
1582664956291187468,277,1582664956290678024,,42.3392647683,-71.084500485,-2.773,328283.073678,4689549.84895,19,T,5
1582664956483564344,278,1582664956482891082,,42.3392659417,-71.0845025783,-2.806,328282.90442,4689549.98346,19,T,5
1582664956687493295,279,1582664956686933994,,42.3392672883,-71.0845047717,-2.869,328282.727396,4689550.13743,19,T,5
1582664956916617926,280,1582664956916043043,,42.3392680817,-71.0845080567,-3.265,328282.458933,4689550.23216,19,T,4
1582664957098372804,281,1582664957097080945,,42.3392692267,-71.084507895,-2.816,328282.475368,4689550.35898,19,T,5
1582664957292850873,282,1582664957292243003,,42.3392706617,-71.08451001,-2.746,328282.305037,4689550.52259,19,T,5
1582664957488562856,283,1582664957487643003,,42.3392717817,-71.0845119267,-2.713,328282.150188,4689550.65083,19,T,5
1582664957695721020,284,1582664957694422960,,42.3392729583,-71.0845134,-2.658,328282.032016,4689550.78447,19,T,5
1582664957898114288,285,1582664957897428989,,42.3392740317,-71.0845149433,-2.733,328281.907796,4689550.90677,19,T,5
1582664958093922447,286,1582664958093422889,,42.339275115,-71.0845167067,-2.748,328281.765479,4689551.03063,19,T,5
1582664958289000676,287,1582664958288436889,,42.3392762967,-71.0845187267,-2.702,328281.602286,4689551.16592,19,T,5
1582664958494983049,288,1582664958494036912,,42.33927745,-71.0845199283,-2.665,328281.50643,4689551.29642,19,T,5
1582664958687643842,289,1582664958687212944,,42.33927857,-71.084521485,-2.639,328281.381239,4689551.42393,19,T,5
1582664958892754067,290,1582664958892319917,,42.33927943,-71.0845231067,-2.676,328281.249985,4689551.5227,19,T,5
1582664959088291744,291,1582664959086956024,,42.3392801767,-71.0845249217,-2.654,328281.102495,4689551.60928,19,T,5
1582664959293949921,292,1582664959293401002,,42.3392806467,-71.08452556,-2.605,328281.051188,4689551.66276,19,T,5
1582664959578968940,293,1582664959577657938,,42.3392803183,-71.0845260633,-2.626,328281.008828,4689551.62731,19,T,5
1582664959686192879,294,1582664959685777902,,42.3392793583,-71.0845265433,-2.616,328280.966672,4689551.52168,19,T,5
1582664959890267220,295,1582664959889164924,,42.3392783283,-71.0845258817,-2.602,328281.018377,4689551.40597,19,T,5
1582664960086301715,296,1582664960085796117,,42.3392837733,-71.0845103983,-9.117,328282.308738,4689551.97933,19,T,5
1582664960286188039,297,1582664960285698890,,42.33928292,-71.084525015,-7.781,328281.102274,4689551.91409,19,T,5
1582664960488500785,298,1582664960488121986,,42.3392815383,-71.0845259967,-6.863,328281.017642,4689551.76265,19,T,5
1582664960686203327,299,1582664960685585975,,42.339282275,-71.0845248667,-6.895,328281.112738,4689551.84217,19,T,5
1582664960887374163,300,1582664960886858940,,42.3392802217,-71.0845277783,-6.454,328280.867281,4689551.62004,19,T,5
1582664961502474807,301,1582664961501887083,,42.339275085,-71.0845319067,-6.0,328280.513201,4689551.05799,19,T,5
1582664961685036497,302,1582664961684454917,,42.3392738067,-71.0845328617,-5.824,328280.431046,4689550.91797,19,T,5
1582664961885806166,303,1582664961885410070,,42.339272065,-71.0845343617,-5.532,328280.302733,4689550.7276,19,T,5
1582664962077523794,304,1582664962077080011,,42.33927066,-71.0845362567,-5.344,328280.142796,4689550.57541,19,T,5
1582664962278414051,305,1582664962277857065,,42.339269535,-71.0845373767,-5.299,328280.047466,4689550.45275,19,T,5
1582664962476772635,306,1582664962476326942,,42.339268125,-71.0845389917,-5.206,328279.910582,4689550.29945,19,T,5
1582664962676486239,307,1582664962675987958,,42.3392664867,-71.0845407533,-5.111,328279.760993,4689550.12108,19,T,5
1582664962876678695,308,1582664962876292943,,42.339265115,-71.084542355,-5.014,328279.625312,4689549.972,19,T,5
1582664963076996587,309,1582664963076586961,,42.3392638717,-71.084543965,-4.944,328279.489293,4689549.83719,19,T,5
1582664963277611911,310,1582664963277021884,,42.339262605,-71.0845456167,-4.882,328279.349779,4689549.69987,19,T,5
1582664963488222792,311,1582664963487808942,,42.3392615467,-71.084547005,-4.843,328279.232525,4689549.58516,19,T,5
1582664963689978867,312,1582664963689593076,,42.33926035,-71.0845486533,-4.79,328279.093475,4689549.4556,19,T,5
1582664963881159225,313,1582664963880772113,,42.3392589883,-71.084550645,-4.708,328278.925692,4689549.30842,19,T,5
1582664964079133699,314,1582664964078506946,,42.3392574217,-71.084553005,-4.79,328278.727007,4689549.13922,19,T,5
1582664964294200760,315,1582664964293528079,,42.33925672,-71.0845535417,-4.74,328278.680886,4689549.06239,19,T,5
1582664964485994555,316,1582664964485434055,,42.339255275,-71.0845561867,-4.785,328278.459053,4689548.90728,19,T,5
1582664964685046297,317,1582664964684516906,,42.3392547083,-71.08455711,-4.84,328278.381445,4689548.84622,19,T,5
1582664964886174426,318,1582664964885591983,,42.3392540283,-71.084557975,-4.888,328278.308334,4689548.77246,19,T,5
1582664965083107626,319,1582664965082626104,,42.3392526283,-71.084558905,-4.974,328278.227908,4689548.61888,19,T,5
1582664965280042769,320,1582664965279525995,,42.3392521233,-71.084559245,-5.012,328278.198524,4689548.56349,19,T,5
1582664965485083990,321,1582664965484476089,,42.3392528,-71.08455811,-5.003,328278.293869,4689548.63633,19,T,5
1582664965682416714,322,1582664965681984901,,42.3392530783,-71.08455821,-5.01,328278.286388,4689548.66744,19,T,5
1582664965881632920,323,1582664965881151914,,42.339252565,-71.084558945,-4.805,328278.224441,4689548.61192,19,T,5
1582664966082694124,324,1582664966082148075,,42.3392521517,-71.0845593283,-4.677,328278.191736,4689548.5668,19,T,5
1582664966282734196,325,1582664966282253026,,42.3392520917,-71.0845590667,-4.662,328278.213129,4689548.55961,19,T,5
1582664966484111018,326,1582664966483700990,,42.3392517417,-71.0845593533,-4.621,328278.18856,4689548.52132,19,T,5
1582664966686634968,327,1582664966686214923,,42.3392514967,-71.0845601983,-4.719,328278.118281,4689548.49582,19,T,5
1582664966891176326,328,1582664966890762090,,42.3392515867,-71.0845602867,-4.684,328278.111249,4689548.506,19,T,5
1582664967093452295,329,1582664967092772960,,42.339251445,-71.0845603183,-4.683,328278.108255,4689548.49033,19,T,5
1582664967287568167,330,1582664967287035942,,42.3392525717,-71.0845591767,-5.338,328278.205374,4689548.61313,19,T,4
