%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter,field.FixQuality
1582661990886903951,1,1582661990886312961,,42.3374061867,-71.0871539683,14.571,328059.410296,4689348.82982,19,T,5
1582661991080438791,2,1582661991080035924,,42.3374067033,-71.0871528583,14.506,328059.50315,4689348.88495,19,T,5
1582661991282947016,3,1582661991282529115,,42.3374073733,-71.0871521017,14.382,328059.567313,4689348.95782,19,T,5
1582661991479049979,4,1582661991478634119,,42.3374055233,-71.0871540617,14.691,328059.400799,4689348.75635,19,T,5
1582661991787954938,5,1582661991787523984,,42.337406575,-71.0871530933,14.466,328059.48344,4689348.87117,19,T,5
1582661991881123240,6,1582661991880707979,,42.3374068133,-71.0871528617,14.431,328059.503175,4689348.89717,19,T,5
1582661992085772652,7,1582661992085324048,,42.3374069267,-71.087152735,14.438,328059.51392,4689348.9095,19,T,5
1582661992281632715,8,1582661992281254053,,42.3374072883,-71.0871522667,14.369,328059.553488,4689348.94871,19,T,5
1582661992591050628,9,1582661992590630054,,42.337406655,-71.087153035,14.523,328059.488464,4689348.87994,19,T,5
1582661992681889922,10,1582661992681509971,,42.3374066633,-71.087153095,14.516,328059.483544,4689348.88099,19,T,5
1582661992985485711,11,1582661992985088109,,42.3374069633,-71.0871528233,14.471,328059.506742,4689348.91375,19,T,5
1582661993104234781,12,1582661993103815078,,42.3374068217,-71.08715125,14.518,328059.635973,4689348.89484,19,T,4
1582661993281490194,13,1582661993281073093,,42.3374082917,-71.0871517433,14.286,328059.599337,4689349.05907,19,T,5
1582661993487308932,14,1582661993486763954,,42.3374072367,-71.087151945,14.457,328059.579848,4689348.94232,19,T,5
1582661993679976964,15,1582661993679538011,,42.3374072767,-71.0871517083,14.45,328059.599454,4689348.94629,19,T,5
1582661993884962434,16,1582661993884535074,,42.337407345,-71.0871514567,14.444,328059.620374,4689348.95337,19,T,5
1582661994092538970,17,1582661994091135978,,42.337407465,-71.0871509317,14.443,328059.663952,4689348.96563,19,T,5
1582661994285968888,18,1582661994285510063,,42.33740728,-71.0871513217,14.486,328059.631318,4689348.94588,19,T,5
1582661994479262711,19,1582661994478456020,,42.3374075183,-71.08715099,14.444,328059.659292,4689348.97167,19,T,5
1582661994683535511,20,1582661994683067083,,42.3374077317,-71.08715062,14.412,328059.690355,4689348.99461,19,T,5
1582661994876052018,21,1582661994875467061,,42.337407765,-71.08715044,14.417,328059.705275,4689348.99795,19,T,5
1582661995077865651,22,1582661995077438116,,42.337408065,-71.0871502867,14.39,328059.718725,4689349.03095,19,T,5
1582661995280680694,23,1582661995280246019,,42.3374080883,-71.0871501917,14.4,328059.726615,4689349.03335,19,T,5
1582661995483198371,24,1582661995482753992,,42.337408255,-71.087150005,14.379,328059.742448,4689349.05148,19,T,5
1582661995675225610,25,1582661995674549102,,42.3374082917,-71.0871498417,14.385,328059.756004,4689349.05522,19,T,5
1582661995878446614,26,1582661995878062963,,42.3374083333,-71.0871498483,14.393,328059.755568,4689349.05986,19,T,5
1582661996080329166,27,1582661996079804897,,42.3374081183,-71.08715,14.453,328059.742487,4689349.03629,19,T,5
1582661996282706982,28,1582661996282279014,,42.3374084583,-71.0871493833,14.408,328059.794217,4689349.0728,19,T,5
1582661996485377748,29,1582661996484977960,,42.337408665,-71.087148945,14.374,328059.830892,4689349.09486,19,T,5
1582661996675477772,30,1582661996674952983,,42.337408695,-71.0871487917,14.4,328059.843606,4689349.09788,19,T,5
1582661996881178519,31,1582661996880810022,,42.3374091033,-71.0871481567,14.35,328059.897033,4689349.14194,19,T,5
1582661997082624509,32,1582661997082264900,,42.3374096433,-71.0871472733,14.269,328059.971277,4689349.20012,19,T,5
1582661997289611654,33,1582661997289203882,,42.337409715,-71.0871470433,14.276,328059.990421,4689349.20761,19,T,5
1582661997484397812,34,1582661997483927965,,42.3374099417,-71.0871465767,14.253,328060.029484,4689349.23184,19,T,5
1582661997687999161,35,1582661997687576055,,42.3374101733,-71.0871462067,14.218,328060.060598,4689349.25682,19,T,5
1582661997884591810,36,1582661997884205102,,42.3374103817,-71.0871458367,14.195,328060.091647,4689349.2792,19,T,5
1582661998088461496,37,1582661998088080883,,42.33741062,-71.08714568,14.181,328060.105204,4689349.30535,19,T,5
1582661998283845286,38,1582661998283390045,,42.3374109083,-71.0871453567,14.162,328060.132627,4689349.33671,19,T,5
1582661998484813880,39,1582661998484421014,,42.3374109567,-71.087145215,14.168,328060.14443,4689349.34179,19,T,5
1582661998676902868,40,1582661998676476955,,42.3374111783,-71.0871449283,14.147,328060.168651,4689349.36583,19,T,5
1582661998878789674,41,1582661998878303050,,42.3374115517,-71.0871444483,14.108,328060.209212,4689349.40631,19,T,5
1582661999084133973,42,1582661999083497047,,42.337411645,-71.0871444683,14.103,328060.207819,4689349.41672,19,T,5
1582661999304272449,43,1582661999303862094,,42.33741394,-71.0871386333,13.53,328060.694784,4689349.65976,19,T,4
1582661999477506317,44,1582661999477061033,,42.3374116533,-71.087144445,14.132,328060.209764,4689349.4176,19,T,5
1582661999682470163,45,1582661999682050943,,42.3374117817,-71.0871443917,14.125,328060.214508,4689349.43174,19,T,5
1582661999879883463,46,1582661999879447937,,42.337411915,-71.0871442633,14.108,328060.225444,4689349.44628,19,T,5
1582662000084868651,47,1582662000084400892,,42.3374139267,-71.08713858,13.571,328060.699141,4689349.65817,19,T,4
1582662000278697537,48,1582662000278296947,,42.33741406,-71.087138465,13.563,328060.708979,4689349.67275,19,T,4
1582662000485514992,49,1582662000485119104,,42.3374141967,-71.0871382,13.528,328060.731183,4689349.68739,19,T,4
1582662000679115670,50,1582662000678535938,,42.3374123133,-71.08714324,14.062,328060.310836,4689349.48845,19,T,5
1582662000881139763,51,1582662000880559921,,42.337412145,-71.0871434067,14.098,328060.296646,4689349.47009,19,T,5
1582662001083912461,52,1582662001083540916,,42.33741233,-71.0871431967,14.05,328060.314451,4689349.49021,19,T,5
1582662001498966480,53,1582662001498456954,,42.3374122267,-71.0871432683,14.056,328060.308265,4689349.47888,19,T,5
1582662001683074895,54,1582662001682557106,,42.3374125933,-71.0871426433,13.979,328060.360754,4689349.51833,19,T,5
1582662001887435809,55,1582662001887120008,,42.3374142517,-71.087137735,13.461,328060.769641,4689349.69255,19,T,4
1582662002155170079,56,1582662002154799938,,42.3374140783,-71.087138085,13.512,328060.740335,4689349.67401,19,T,4
1582662002277412619,57,1582662002276995897,,42.33741391,-71.0871380133,13.533,328060.74578,4689349.65518,19,T,4
1582662002587087854,58,1582662002586575984,,42.3374138833,-71.0871382867,13.543,328060.723189,4689349.65277,19,T,4
1582662002770785366,59,1582662002770389080,,42.3374139967,-71.0871379833,13.472,328060.748488,4689349.66474,19,T,4
1582662002884243553,60,1582662002883785009,,42.3374140517,-71.0871376817,13.464,328060.77349,4689349.67024,19,T,4
1582662003201968065,61,1582662003201569080,,42.33741398,-71.0871379467,13.492,328060.751463,4689349.66281,19,T,4
1582662003283407230,62,1582662003283020973,,42.3374138333,-71.087138045,13.506,328060.742962,4689349.64673,19,T,4
1582662003488649950,63,1582662003488238096,,42.337413795,-71.087138205,13.511,328060.729676,4689349.64279,19,T,4
1582662003687953597,64,1582662003687531948,,42.3374124633,-71.08714215,14.071,328060.401043,4689349.5029,19,T,5
1582662003887539968,65,1582662003887151002,,42.3374124267,-71.0871421717,14.107,328060.399158,4689349.49887,19,T,5
1582662004084795658,66,1582662004083874940,,42.33741249,-71.087142125,14.116,328060.403175,4689349.50581,19,T,5
1582662004286572045,67,1582662004286122083,,42.337412565,-71.0871420167,14.119,328060.412304,4689349.51392,19,T,5
1582662004478438976,68,1582662004478028059,,42.3374127417,-71.0871419533,14.116,328060.418003,4689349.53341,19,T,5
1582662004683812709,69,1582662004683366060,,42.3374126733,-71.0871422033,14.22,328060.397221,4689349.52633,19,T,4
1582662004887717471,70,1582662004887310028,,42.3374124733,-71.0871423133,14.339,328060.387614,4689349.50434,19,T,5
1582662005168042275,71,1582662005167610883,,42.3374131117,-71.08714162,14.129,328060.446473,4689349.57382,19,T,5
1582662005277072945,72,1582662005276670932,,42.3374134033,-71.0871411117,14.065,328060.489147,4689349.60518,19,T,5
1582662005577196419,73,1582662005576653003,,42.3374135983,-71.0871408717,14.027,328060.50945,4689349.62635,19,T,5
1582662005775613619,74,1582662005775085926,,42.3374138233,-71.0871405617,14.036,328060.535602,4689349.65071,19,T,5
1582662005984652341,75,1582662005984199047,,42.3374139583,-71.0871404083,13.971,328060.548603,4689349.66539,19,T,5
1582662006190403979,76,1582662006189996004,,42.3374142533,-71.087140015,13.885,328060.581811,4689349.69735,19,T,5
1582662006382977396,77,1582662006382528066,,42.3374144767,-71.0871397933,13.792,328060.600681,4689349.7217,19,T,5
1582662006572490529,78,1582662006572036981,,42.337414805,-71.0871397933,13.691,328060.601576,4689349.75816,19,T,5
1582662006815666079,79,1582662006815201044,,42.337414975,-71.0871398267,13.65,328060.599293,4689349.7771,19,T,5
1582662006989960249,80,1582662006989295959,,42.3374151167,-71.0871397317,13.644,328060.607506,4689349.79264,19,T,5
1582662007083778862,81,1582662007083362102,,42.3374161067,-71.0871381983,13.483,328060.736526,4689349.89947,19,T,5
1582662007370963075,82,1582662007370465993,,42.3374163783,-71.0871389783,13.555,328060.673007,4689349.93122,19,T,4
1582662007491839681,83,1582662007491339921,,42.337416975,-71.0871376033,13.213,328060.787911,4689349.99469,19,T,5
1582662007682550939,84,1582662007682089090,,42.3374169583,-71.0871372533,13.193,328060.8167,4689349.99213,19,T,5
1582662007964827332,85,1582662007963525056,,42.33741707,-71.0871372433,13.188,328060.817828,4689350.00451,19,T,5
1582662008171076549,86,1582662008170684099,,42.33741731,-71.0871368117,13.148,328060.854045,4689350.03029,19,T,5
1582662008391536118,87,1582662008390909910,,42.3374166617,-71.0871381917,13.451,328060.738588,4689349.96109,19,T,4
1582662008585788596,88,1582662008585376024,,42.3374169217,-71.087138115,13.399,328060.745613,4689349.9898,19,T,4
1582662008803021193,89,1582662008802475929,,42.3374168283,-71.0871381667,13.443,328060.741102,4689349.97954,19,T,4
1582662008989603506,90,1582662008989160060,,42.3374168167,-71.087138125,13.434,328060.744503,4689349.97816,19,T,4
1582662009190110258,91,1582662009189704895,,42.3374167467,-71.08713841,13.465,328060.720832,4689349.97097,19,T,4
1582662009385420588,92,1582662009384989023,,42.3374167,-71.0871384333,13.478,328060.718783,4689349.96583,19,T,4
1582662009595378491,93,1582662009594835996,,42.3374167183,-71.0871383767,13.469,328060.723501,4689349.96775,19,T,4
1582662009782059747,94,1582662009781625986,,42.3374166217,-71.0871385283,13.501,328060.710743,4689349.95733,19,T,4
1582662010010480803,95,1582662010010070085,,42.3374167133,-71.0871395917,13.691,328060.623391,4689349.96966,19,T,5
1582662010178596744,96,1582662010178133964,,42.3374167483,-71.0871397283,13.721,328060.612228,4689349.97382,19,T,5
1582662010382526049,97,1582662010382006883,,42.3374168133,-71.0871400117,13.758,328060.589063,4689349.98161,19,T,5
1582662010580682983,98,1582662010580125093,,42.3374157417,-71.0871423317,14.133,328060.395011,4689349.8673,19,T,4
1582662010780131257,99,1582662010779472112,,42.3374156933,-71.0871424033,14.152,328060.388976,4689349.86208,19,T,4
1582662010989516409,100,1582662010989087104,,42.3374158633,-71.0871424367,14.13,328060.386693,4689349.88102,19,T,5
1582662011172039017,101,1582662011171585083,,42.3374154483,-71.0871427883,14.21,328060.35659,4689349.83565,19,T,4
1582662011371949794,102,1582662011371488094,,42.33741686,-71.0871414,13.903,328060.474814,4689349.9896,19,T,5
1582662011664024953,103,1582662011663608074,,42.3374165633,-71.087142045,13.974,328060.420868,4689349.95796,19,T,5
1582662011806679598,104,1582662011806256055,,42.3374166467,-71.0871416383,14.001,328060.454597,4689349.96639,19,T,5
1582662011877807805,105,1582662011877402067,,42.3374168533,-71.0871418167,13.892,328060.440469,4689349.9897,19,T,5
1582662012183310943,106,1582662012182228088,,42.3374169233,-71.087142045,13.962,328060.421849,4689349.99794,19,T,5
1582662012383568857,107,1582662012383136034,,42.3374169183,-71.0871422817,14.021,328060.402338,4689349.99786,19,T,5
1582662012582353010,108,1582662012581914901,,42.33741688,-71.087142755,14.034,328060.363238,4689349.99456,19,T,5
1582662012677347767,109,1582662012676856040,,42.3374167433,-71.0871428933,14.098,328060.351469,4689349.97966,19,T,1
1582662012972112483,110,1582662012971664905,,42.3374166067,-71.087143535,14.18,328060.298234,4689349.96579,19,T,1
1582662013190936883,111,1582662013190512895,,42.33741845,-71.0871403817,13.714,328060.563041,4689350.1641,19,T,4
1582662013385905971,112,1582662013385411977,,42.3374186433,-71.0871399183,13.642,328060.60174,4689350.18463,19,T,4
1582662013578017509,113,1582662013577611923,,42.3374186383,-71.0871399167,13.653,328060.601863,4689350.18407,19,T,4
1582662013788215622,114,1582662013787811040,,42.3374174233,-71.0871428733,14.082,328060.35497,4689350.05513,19,T,5
1582662014000403675,115,1582662014000025033,,42.3374174167,-71.08714317,14.175,328060.330512,4689350.05499,19,T,5
1582662014199097308,116,1582662014198708057,,42.3374170967,-71.0871439317,14.314,328060.26689,4689350.021,19,T,5
1582662014378439290,117,1582662014378046989,,42.337416445,-71.0871449717,14.506,328060.179435,4689349.95074,19,T,5
1582662014581671379,118,1582662014581284999,,42.337417,-71.0871444633,14.45,328060.222826,4689350.01134,19,T,5
1582662014783993454,119,1582662014783569097,,42.33741718,-71.0871443367,14.461,328060.233752,4689350.03107,19,T,5
1582662015006453606,120,1582662015005989074,,42.337416435,-71.0871460933,14.741,328060.087001,4689349.9519,19,T,5
1582662015075929363,121,1582662015075467109,,42.337416345,-71.0871457767,14.787,328060.112843,4689349.94126,19,T,4
1582662015381339704,122,1582662015380019903,,42.3374161783,-71.0871466433,14.891,328060.04099,4689349.92451,19,T,5
1582662015572602030,123,1582662015571990013,,42.3374162433,-71.087146725,14.947,328060.034439,4689349.93189,19,T,5
1582662015780675974,124,1582662015780127048,,42.3374164183,-71.0871466417,14.959,328060.041781,4689349.95115,19,T,5
1582662015985601942,125,1582662015985157966,,42.3374168267,-71.0871462617,14.922,328060.0742,4689349.99573,19,T,5
1582662016195167497,126,1582662016194785118,,42.3374163483,-71.0871469617,15.051,328060.015228,4689349.94403,19,T,5
1582662016364258069,127,1582662016363886117,,42.3374164133,-71.0871469167,15.096,328060.019112,4689349.95116,19,T,5
1582662016560883256,128,1582662016560509920,,42.3374165017,-71.0871465617,15.079,328060.048599,4689349.96025,19,T,5
1582662016780083314,129,1582662016779536962,,42.3374171,-71.0871450017,14.903,328060.178749,4689350.02353,19,T,5
1582662016964706184,130,1582662016964267015,,42.3374170133,-71.0871448133,14.902,328060.194028,4689350.01353,19,T,5
1582662017177626765,131,1582662017177227973,,42.3374170217,-71.087144825,14.922,328060.19309,4689350.01448,19,T,5
1582662017363868259,132,1582662017363277912,,42.3374169733,-71.0871451683,14.952,328060.164673,4689350.0098,19,T,5
1582662017567775297,133,1582662017567351102,,42.3374170817,-71.0871450017,14.96,328060.178699,4689350.0215,19,T,5
1582662017769259713,134,1582662017768812894,,42.337416955,-71.0871451283,14.999,328060.167918,4689350.00769,19,T,5
1582662017969275842,135,1582662017968873023,,42.3374163417,-71.0871461883,15.167,328060.07892,4689349.94172,19,T,5
1582662018170493511,136,1582662018170094013,,42.3374164317,-71.0871464667,15.214,328060.056235,4689349.95228,19,T,5
1582662018386213056,137,1582662018385659933,,42.3374165533,-71.0871465217,15.2,328060.052035,4689349.9659,19,T,5
1582662018580700872,138,1582662018580311059,,42.33741652,-71.0871469867,15.273,328060.013636,4689349.96314,19,T,5
1582662018782643590,139,1582662018782206058,,42.3374164717,-71.0871473717,15.32,328059.981787,4689349.95855,19,T,5
1582662018983809226,140,1582662018983380079,,42.3374165683,-71.087147375,15.364,328059.981775,4689349.96929,19,T,5
1582662019171689441,141,1582662019171272993,,42.3374165467,-71.087147635,15.407,328059.960297,4689349.96741,19,T,5
1582662019385388128,142,1582662019384932041,,42.33741662,-71.0871473517,15.402,328059.983838,4689349.97498,19,T,5
1582662019559826664,143,1582662019559379100,,42.3374161333,-71.0871480667,15.477,328059.923608,4689349.92239,19,T,5
1582662019777359180,144,1582662019776941061,,42.3374162033,-71.0871477733,15.472,328059.947964,4689349.92957,19,T,5
1582662019980288873,145,1582662019979818105,,42.3374163083,-71.0871477467,15.479,328059.950447,4689349.94117,19,T,5
1582662020180748404,146,1582662020180239915,,42.3374159867,-71.087147925,15.524,328059.934879,4689349.90582,19,T,5
1582662020396204567,147,1582662020395740032,,42.3374158617,-71.0871480533,15.551,328059.923966,4689349.8922,19,T,5
1582662020574396793,148,1582662020573976039,,42.337415985,-71.0871476217,15.516,328059.959864,4689349.90502,19,T,5
1582662020778641042,149,1582662020778230905,,42.3374160217,-71.0871475883,15.536,328059.96271,4689349.90902,19,T,5
1582662020976448632,150,1582662020976077079,,42.337416,-71.087147555,15.547,328059.965397,4689349.90655,19,T,5
1582662021178737485,151,1582662021178303003,,42.3374143317,-71.087148205,15.683,328059.907301,4689349.72261,19,T,4
1582662021380994211,152,1582662021380573987,,42.3374158,-71.08714742,15.623,328059.975974,4689349.88407,19,T,5
1582662021604255031,153,1582662021603806018,,42.337414415,-71.0871479383,15.719,328059.929497,4689349.73132,19,T,4
1582662021781023431,154,1582662021780550003,,42.3374145267,-71.08714772,15.707,328059.947788,4689349.74328,19,T,4
1582662022003167487,155,1582662022002732038,,42.3374156983,-71.0871477033,15.711,328059.952355,4689349.87335,19,T,5
1582662022187524342,156,1582662022187109947,,42.337415425,-71.0871478483,15.758,328059.939664,4689349.84329,19,T,5
1582662022384138675,157,1582662022383605957,,42.3374154783,-71.087147515,15.753,328059.967271,4689349.84854,19,T,5
1582662022574715806,158,1582662022574198961,,42.3374151967,-71.0871483167,15.87,328059.900459,4689349.81888,19,T,5
1582662022779282553,159,1582662022778861999,,42.337415355,-71.0871475267,15.751,328059.965974,4689349.83487,19,T,5
1582662022990279458,160,1582662022989847898,,42.33741526,-71.0871479433,15.835,328059.931388,4689349.82516,19,T,5
1582662023178107521,161,1582662023177556991,,42.33741589,-71.08714643,15.727,328060.057779,4689349.89206,19,T,4
1582662023380665487,162,1582662023380233049,,42.3374159017,-71.08714636,15.722,328060.063578,4689349.89321,19,T,4
1582662023581379087,163,1582662023581027030,,42.3374159667,-71.08714618,15.678,328060.078584,4689349.90007,19,T,4
1582662023782419633,164,1582662023782018899,,42.3374159783,-71.08714605,15.67,328060.089326,4689349.9011,19,T,4
1582662023979064628,165,1582662023978619098,,42.3374162667,-71.0871450367,15.554,328060.173594,4689349.93107,19,T,4
1582662024180311584,166,1582662024179766893,,42.337416385,-71.0871450383,15.554,328060.173779,4689349.94421,19,T,4
1582662024378571035,167,1582662024378060102,,42.33741612,-71.08714575,15.634,328060.114427,4689349.91622,19,T,4
1582662024576588740,168,1582662024576124906,,42.3374157867,-71.0871462683,15.703,328060.070816,4689349.88026,19,T,4
1582662024795661428,169,1582662024795268058,,42.337416115,-71.0871454183,15.6,328060.141738,4689349.915,19,T,4
1582662024975794698,170,1582662024975358009,,42.3374151633,-71.0871474783,15.857,328059.969433,4689349.81349,19,T,5
1582662025201361886,171,1582662025200663089,,42.3374148033,-71.0871484633,16.019,328059.887304,4689349.7755,19,T,5
1582662025382704628,172,1582662025382265090,,42.33741456,-71.087149475,16.142,328059.803296,4689349.75053,19,T,5
1582662025576761552,173,1582662025576327085,,42.337414475,-71.0871499433,16.208,328059.764481,4689349.74204,19,T,5
1582662025795574112,174,1582662025795110940,,42.3374137667,-71.0871517917,16.383,328059.610277,4689349.66712,19,T,5
1582662025984332881,175,1582662025983875036,,42.3374134017,-71.0871526333,16.512,328059.539943,4689349.62829,19,T,5
1582662026101933726,176,1582662026101489067,,42.3374149183,-71.08715136,16.348,328059.648979,4689349.79413,19,T,4
1582662026388081062,177,1582662026387651920,,42.337413805,-71.08715233,16.462,328059.566032,4689349.67247,19,T,5
1582662026584758103,178,1582662026584309101,,42.3374137317,-71.0871524517,16.48,328059.555809,4689349.66457,19,T,5
1582662026813401918,179,1582662026812948942,,42.3374136067,-71.0871524117,16.505,328059.558763,4689349.65061,19,T,5
1582662026985232863,180,1582662026984832048,,42.337413315,-71.0871526617,16.54,328059.537372,4689349.61873,19,T,5
1582662027208413361,181,1582662027207959890,,42.33741318,-71.087152765,16.6,328059.528492,4689349.60394,19,T,5
1582662027380131097,182,1582662027379679918,,42.337413205,-71.0871526333,16.594,328059.539407,4689349.60645,19,T,5
1582662027587741821,183,1582662027587377071,,42.3374131317,-71.0871525883,16.591,328059.542914,4689349.59822,19,T,5
1582662027769629373,184,1582662027769237041,,42.3374132233,-71.08715237,16.572,328059.561151,4689349.60796,19,T,5
1582662027967230289,185,1582662027966815948,,42.3374127367,-71.0871527317,16.651,328059.530029,4689349.55465,19,T,5
1582662028170840509,186,1582662028170450925,,42.3374126333,-71.087152675,16.661,328059.534416,4689349.54306,19,T,5
1582662028366968170,187,1582662028366554021,,42.3374126,-71.0871525783,16.656,328059.542289,4689349.53916,19,T,5
1582662028562043572,188,1582662028561647891,,42.3374124867,-71.08715259,16.698,328059.541019,4689349.5266,19,T,5
1582662028769565371,189,1582662028769155979,,42.337412295,-71.0871527833,16.722,328059.524569,4689349.50571,19,T,5
1582662028964924363,190,1582662028964504957,,42.3374123083,-71.0871526917,16.688,328059.532157,4689349.507,19,T,5
1582662029162855065,191,1582662029162156105,,42.3374120667,-71.0871530117,16.735,328059.505136,4689349.48082,19,T,5
1582662029369180016,192,1582662029368798971,,42.3374120767,-71.0871534133,16.758,328059.472072,4689349.48274,19,T,5
1582662029566207801,193,1582662029565083026,,42.337411925,-71.0871537583,16.817,328059.443236,4689349.46659,19,T,5
1582662029764457614,194,1582662029763916969,,42.3374116967,-71.0871543233,16.904,328059.396067,4689349.44238,19,T,5
1582662029960427172,195,1582662029960011005,,42.3374117183,-71.0871545267,16.904,328059.379375,4689349.4452,19,T,5
1582662030177079953,196,1582662030176649093,,42.3374115,-71.0871551683,16.997,328059.325917,4689349.42225,19,T,5
1582662030365064661,197,1582662030364708900,,42.3374112283,-71.0871558667,17.082,328059.267645,4689349.3935,19,T,5
1582662030560497081,198,1582662030560103893,,42.3374111783,-71.0871562167,17.115,328059.238674,4689349.38865,19,T,5
1582662030764259827,199,1582662030763876914,,42.337411035,-71.0871566167,17.165,328059.20533,4689349.37355,19,T,5
1582662030960018559,200,1582662030959616899,,42.3374108517,-71.0871571133,17.212,328059.163913,4689349.35419,19,T,5
1582662031166435569,201,1582662031166012048,,42.3374108517,-71.0871573417,17.228,328059.145102,4689349.35466,19,T,5
1582662031363174938,202,1582662031362693071,,42.3374106617,-71.0871578283,17.291,328059.104491,4689349.33454,19,T,5
1582662031565799270,203,1582662031565274953,,42.3374104583,-71.08715835,17.329,328059.06096,4689349.31302,19,T,5
1582662031765344193,204,1582662031764940977,,42.337410275,-71.087158685,17.384,328059.032862,4689349.29334,19,T,5
1582662031960318030,205,1582662031959785938,,42.33741015,-71.0871590617,17.42,328059.00149,4689349.28022,19,T,5
1582662032166137393,206,1582662032165673017,,42.3374101733,-71.08715928,17.431,328058.983566,4689349.28325,19,T,5
1582662032363126352,207,1582662032362545967,,42.337410105,-71.0871596517,17.447,328058.952761,4689349.27641,19,T,5
1582662032561355055,208,1582662032560889005,,42.33740988,-71.0871600617,17.521,328058.91837,4689349.25226,19,T,5
1582662032763698441,209,1582662032763098955,,42.3374098283,-71.08716037,17.565,328058.892827,4689349.24715,19,T,5
1582662032954833804,210,1582662032954438924,,42.3374095233,-71.087160985,17.668,328058.84133,4689349.21452,19,T,5
1582662033159181021,211,1582662033158512115,,42.33740935,-71.087161185,17.658,328058.824381,4689349.19568,19,T,5
1582662033363149424,212,1582662033362662076,,42.3374093583,-71.0871613533,17.68,328058.810536,4689349.19694,19,T,5
1582662033563562299,213,1582662033563090085,,42.3374093267,-71.0871617167,17.727,328058.780517,4689349.19416,19,T,5
1582662033758637115,214,1582662033758121967,,42.33740911,-71.0871622033,17.78,328058.739833,4689349.17109,19,T,5
1582662033951281891,215,1582662033950774908,,42.337408985,-71.0871626867,17.853,328058.699673,4689349.15818,19,T,5
1582662034176471403,216,1582662034175959110,,42.33740785,-71.0871648917,17.995,328058.514923,4689349.03661,19,T,5
1582662034349694484,217,1582662034349287986,,42.3374076833,-71.0871651167,18.038,328058.495933,4689349.01856,19,T,5
1582662034481163132,218,1582662034480607986,,42.3374076117,-71.0871653417,18.068,328058.477201,4689349.01105,19,T,5
1582662034676864938,219,1582662034676501035,,42.3374075333,-71.0871655383,18.08,328058.460785,4689349.00275,19,T,5
1582662034881080051,220,1582662034880706071,,42.3374073933,-71.0871657217,18.113,328058.4453,4689348.98758,19,T,5
1582662035074142245,221,1582662035073748111,,42.3374073633,-71.08716595,18.138,328058.426407,4689348.98471,19,T,5
1582662035276677532,222,1582662035276150941,,42.3374072933,-71.0871661833,18.172,328058.406993,4689348.97741,19,T,5
1582662035483312684,223,1582662035482775926,,42.3374072183,-71.0871664383,18.21,328058.385781,4689348.9696,19,T,5
1582662035678820771,224,1582662035678096055,,42.33740715,-71.0871666517,18.242,328058.36802,4689348.96244,19,T,5
1582662035881554751,225,1582662035881067037,,42.3374071967,-71.087166635,18.23,328058.36952,4689348.96759,19,T,5
1582662036080680236,226,1582662036080250024,,42.3374071433,-71.087166815,18.259,328058.354546,4689348.96203,19,T,5
1582662036284906007,227,1582662036284370899,,42.3374070767,-71.0871671183,18.298,328058.329374,4689348.95524,19,T,5
1582662036481269454,228,1582662036480804920,,42.3374070667,-71.0871672617,18.317,328058.317538,4689348.95442,19,T,5
1582662036684866897,229,1582662036684467077,,42.337406935,-71.08716756,18.368,328058.292602,4689348.9404,19,T,5
1582662036876836771,230,1582662036876419067,,42.3374068633,-71.087167895,18.413,328058.264808,4689348.93312,19,T,5
1582662037085065361,231,1582662037084661006,,42.3374070433,-71.087167685,18.364,328058.282599,4689348.95268,19,T,5
1582662037279291971,232,1582662037278879880,,42.3374070367,-71.0871677567,18.372,328058.276677,4689348.95209,19,T,5
1582662037485316235,233,1582662037484952926,,42.337406945,-71.0871681067,18.428,328058.247592,4689348.94262,19,T,5
1582662037680204934,234,1582662037679385900,,42.33740685,-71.087168375,18.489,328058.225227,4689348.93261,19,T,5
1582662037882428730,235,1582662037882054090,,42.3374068533,-71.087168475,18.492,328058.216998,4689348.93318,19,T,5
1582662038086791619,236,1582662038086260080,,42.3374067517,-71.0871690417,18.544,328058.170037,4689348.92304,19,T,5
1582662038278627142,237,1582662038278110027,,42.3374068267,-71.08716908,18.549,328058.167083,4689348.93145,19,T,5
1582662038482819545,238,1582662038482269048,,42.3374067783,-71.0871692917,18.609,328058.149513,4689348.92651,19,T,5
1582662038673220199,239,1582662038672768115,,42.3374067467,-71.0871692883,18.628,328058.149702,4689348.92298,19,T,5
1582662038872763480,240,1582662038872327089,,42.3374067267,-71.0871693933,18.64,328058.140997,4689348.92097,19,T,5
1582662039075257125,241,1582662039074780941,,42.3374064167,-71.0871697733,18.69,328058.108846,4689348.88732,19,T,5
1582662039364760113,242,1582662039364283084,,42.3374062933,-71.08716994,18.715,328058.094779,4689348.87396,19,T,5
1582662039557025836,243,1582662039556598901,,42.33740625,-71.08717006,18.722,328058.084775,4689348.86939,19,T,5
1582662039755280148,244,1582662039754856109,,42.33740617,-71.0871700717,18.736,328058.083596,4689348.86053,19,T,5
1582662039954704403,245,1582662039954245090,,42.33740603,-71.0871701617,18.746,328058.0758,4689348.84517,19,T,5
1582662040153198734,246,1582662040152724981,,42.3374061333,-71.0871700483,18.716,328058.085418,4689348.85641,19,T,5
