%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter,field.FixQuality
1582663131683946050,251,1582663131682590961,,42.3373664717,-71.0871473033,5.028,328059.851141,4689344.4063,19,T,5
1582663131879298122,252,1582663131878046989,,42.3373669833,-71.08714942,5.084,328059.678156,4689344.46739,19,T,5
1582663132084357526,253,1582663132083055019,,42.3373664667,-71.0871529917,5.409,328059.3825,4689344.41724,19,T,5
1582663132281393649,254,1582663132280127048,,42.3373662867,-71.087157195,5.847,328059.035723,4689344.40576,19,T,1
1582663132479750692,255,1582663132478482961,,42.3373648383,-71.08716202,6.566,328058.634273,4689344.25469,19,T,5
1582663132680656874,256,1582663132678881883,,42.3373631233,-71.0871672717,7.412,328058.196946,4689344.07487,19,T,1
1582663132879667844,257,1582663132878314971,,42.337360015,-71.087174595,8.58,328057.585149,4689343.74452,19,T,5
1582663133074924902,258,1582663133073546886,,42.3373593817,-71.087182475,9.372,328056.934238,4689343.69013,19,T,5
1582663133283498579,259,1582663133282185077,,42.3373704317,-71.0871637417,6.019,328058.50768,4689344.87926,19,T,1
1582663133478877313,260,1582663133477443933,,42.3373960283,-71.0871269467,-1.528,328061.608758,4689347.64718,19,T,5
1582663133675707432,261,1582663133673798084,,42.33740429,-71.087117395,-3.651,328062.418178,4689348.54526,19,T,5
1582663133877610793,262,1582663133875669956,,42.3374093833,-71.0871123017,-4.628,328062.851669,4689349.10053,19,T,5
1582663134085149335,263,1582663134083949089,,42.337405465,-71.08712075,-3.017,328062.144983,4689348.68252,19,T,5
1582663134274141309,264,1582663134272862911,,42.3374078217,-71.08712009,-3.235,328062.205779,4689348.94287,19,T,5
1582663134482792761,265,1582663134481149911,,42.33740821,-71.0871222067,-2.855,328062.032459,4689348.99027,19,T,5
1582663134681531646,266,1582663134679440021,,42.337408415,-71.0871229983,-2.49,328061.967797,4689349.01464,19,T,5
1582663134877011962,267,1582663134875756978,,42.3374095283,-71.0871227233,-2.586,328061.993487,4689349.13771,19,T,5
1582663135086499895,268,1582663135085269927,,42.3374099417,-71.0871208317,-2.661,328062.150456,4689349.17978,19,T,5
