%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1580410715853108627,352,1580410715852593898,,42.33717,-71.0903833333,34.7,327792.718033,4689329.13823,19,T
1580410717358805753,353,1580410717358099937,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410720373540776,354,1580410720372759103,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410721880006035,355,1580410721879301071,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410723388981951,356,1580410723388389110,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410724895561509,357,1580410724895039081,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410726402907675,358,1580410726402359962,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410729417227881,359,1580410729416498899,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410730924971726,360,1580410730924443006,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410732432769979,361,1580410732432213068,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410733942545325,362,1580410733942022085,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410735451194430,363,1580410735450661897,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410738462591973,364,1580410738462061882,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410739968283188,365,1580410739967736959,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410741474263550,366,1580410741473730087,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410742982484911,367,1580410742981795072,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410744489800501,368,1580410744489289999,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410747503046590,369,1580410747502410888,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410749009639912,370,1580410749008909940,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410750516173206,371,1580410750515527963,,42.33717,-71.0903833333,34.8,327792.718033,4689329.13823,19,T
1580410752022699629,372,1580410752021965026,,42.3371683333,-71.0903833333,34.8,327792.713484,4689328.95316,19,T
1580410753528750058,373,1580410753528120040,,42.3371683333,-71.0903833333,34.8,327792.713484,4689328.95316,19,T
