%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1580353826304704500,34,1580353826304075956,,42.3385466667,-71.0880116667,74.5,327991.859513,4689477.20615,19,T
1580353827811497998,35,1580353827810908079,,42.3385466667,-71.0880116667,74.5,327991.859513,4689477.20615,19,T
1580353829316865674,36,1580353829316436052,,42.3385466667,-71.0880116667,74.6,327991.859513,4689477.20615,19,T
1580353832328250301,37,1580353832327313899,,42.3385466667,-71.0880116667,74.6,327991.859513,4689477.20615,19,T
1580353833833274821,38,1580353833832504987,,42.3385466667,-71.0880116667,74.6,327991.859513,4689477.20615,19,T
1580353835339921020,39,1580353835339245080,,42.3385466667,-71.0880116667,74.6,327991.859513,4689477.20615,19,T
1580353836845079266,40,1580353836844635009,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353838352135470,41,1580353838351363897,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353841363014194,42,1580353841362411975,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353842868000614,43,1580353842867320060,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353844374058413,44,1580353844373528957,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353845880637704,45,1580353845880131006,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353847385231622,46,1580353847384680986,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353850396146516,47,1580353850395324945,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353851902634834,48,1580353851902139902,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353853408821769,49,1580353853408348083,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353854915478672,50,1580353854914999961,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353856421874187,51,1580353856421322107,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353859436730103,52,1580353859436162948,,42.338545,-71.0880116667,74.6,327991.854969,4689477.02108,19,T
1580353860941639582,53,1580353860941018104,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353862447417941,54,1580353862446953058,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353863954689503,55,1580353863954260110,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353865460791838,56,1580353865460356950,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353868472350991,57,1580353868471609115,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353869977448636,58,1580353869976897954,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353871483308448,59,1580353871482625007,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353872989051624,60,1580353872988564968,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353874494644168,61,1580353874494240045,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353877505313982,62,1580353877504779100,,42.3385433333,-71.0880116667,74.6,327991.850424,4689476.836,19,T
1580353879011453151,63,1580353879010942935,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353880516995140,64,1580353880516522884,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353882021687786,65,1580353882021133899,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353883529483484,66,1580353883528975963,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353886540212110,67,1580353886539465904,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353888045394838,68,1580353888044897079,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353889551543160,69,1580353889551045894,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353891056300349,70,1580353891055613040,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353892562056811,71,1580353892561615943,,42.3385416667,-71.0880116667,74.6,327991.84588,4689476.65093,19,T
1580353895573736813,72,1580353895573081016,,42.3385416667,-71.0880116667,74.7,327991.84588,4689476.65093,19,T
1580353897079576749,73,1580353897079132080,,42.3385416667,-71.0880116667,74.7,327991.84588,4689476.65093,19,T
1580353898585079680,74,1580353898584635972,,42.33854,-71.0880116667,74.7,327991.841335,4689476.46586,19,T
1580353900092510974,75,1580353900091855049,,42.33854,-71.0880116667,74.8,327991.841335,4689476.46586,19,T
1580353901597289467,76,1580353901596832036,,42.33854,-71.0880116667,74.8,327991.841335,4689476.46586,19,T
1580353904611001324,77,1580353904610457897,,42.33854,-71.0880133333,74.8,327991.704031,4689476.46924,19,T
1580353906117313704,78,1580353906116847991,,42.33854,-71.0880133333,74.9,327991.704031,4689476.46924,19,T
1580353907624301345,79,1580353907623735904,,42.33854,-71.0880133333,74.9,327991.704031,4689476.46924,19,T
1580353909131021402,80,1580353909130512952,,42.33854,-71.0880133333,74.9,327991.704031,4689476.46924,19,T
1580353910635736037,81,1580353910635221958,,42.33854,-71.0880133333,75.0,327991.704031,4689476.46924,19,T
1580353913649455013,82,1580353913648792028,,42.3385383333,-71.0880133333,75.0,327991.699487,4689476.28416,19,T
1580353915155286037,83,1580353915154544115,,42.3385383333,-71.0880133333,75.0,327991.699487,4689476.28416,19,T
1580353916660795340,84,1580353916660146951,,42.3385383333,-71.0880133333,75.0,327991.699487,4689476.28416,19,T
1580353918166381997,85,1580353918165954113,,42.3385383333,-71.0880133333,75.1,327991.699487,4689476.28416,19,T
1580353919672589061,86,1580353919672110080,,42.3385383333,-71.0880133333,75.1,327991.699487,4689476.28416,19,T
1580353922684059465,87,1580353922683341026,,42.3385383333,-71.0880133333,75.1,327991.699487,4689476.28416,19,T
1580353924189410765,88,1580353924188781976,,42.3385383333,-71.088015,75.1,327991.562183,4689476.28754,19,T
1580353925696286558,89,1580353925695801973,,42.3385383333,-71.088015,75.2,327991.562183,4689476.28754,19,T
1580353927202714835,90,1580353927202320098,,42.3385383333,-71.088015,75.2,327991.562183,4689476.28754,19,T
1580353928709783327,91,1580353928709207057,,42.3385383333,-71.088015,75.2,327991.562183,4689476.28754,19,T
1580353931719015772,92,1580353931718352079,,42.3385366667,-71.088015,75.3,327991.557638,4689476.10247,19,T
1580353933225410583,93,1580353933224889993,,42.3385366667,-71.088015,75.3,327991.557638,4689476.10247,19,T
1580353934730747724,94,1580353934730370044,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353936236627561,95,1580353936236100912,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353937744065579,96,1580353937743383884,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353940756866959,97,1580353940756155967,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353942262622194,98,1580353942262218952,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353943768216915,99,1580353943767730951,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353945274660463,100,1580353945274190902,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353946780423254,101,1580353946779875040,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353949793042846,102,1580353949792483091,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353951298866333,103,1580353951298376083,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353952804773890,104,1580353952804337978,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353954311777298,105,1580353954311011075,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353955817769886,106,1580353955817315101,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353958829840815,107,1580353958829293966,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353960334739321,108,1580353960334084033,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353961839847113,109,1580353961839312076,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353963344905064,110,1580353963344444990,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353964851549950,111,1580353964850986003,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353967862724033,112,1580353967862107038,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353969370943247,113,1580353969370142936,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353970878200061,114,1580353970877592086,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353972383166606,115,1580353972382708072,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353973889827618,116,1580353973889362096,,42.3385366667,-71.088015,75.2,327991.557638,4689476.10247,19,T
1580353976901358519,117,1580353976900784969,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353978407809679,118,1580353978407310962,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353979914788685,119,1580353979914108991,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353981420475197,120,1580353981419898986,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353982926954391,121,1580353982926330089,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353985938688456,122,1580353985937885999,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353987444916195,123,1580353987444283962,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353988950126458,124,1580353988949625015,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353990456114419,125,1580353990455316066,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353991961839260,126,1580353991961354017,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353994973533516,127,1580353994972984075,,42.3385366667,-71.0880166667,75.2,327991.420334,4689476.10584,19,T
1580353996478674334,128,1580353996478122949,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580353997984304776,129,1580353997983825922,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580353999490812650,130,1580353999490205049,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580354000996214896,131,1580354000995611906,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580354004007788247,132,1580354004007133960,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580354005512251453,133,1580354005511595964,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580354007018339403,134,1580354007017752885,,42.3385366667,-71.0880166667,75.3,327991.420334,4689476.10584,19,T
1580354008525034585,135,1580354008524509906,,42.3385366667,-71.0880166667,75.4,327991.420334,4689476.10584,19,T
1580354010031140166,136,1580354010030531883,,42.3385366667,-71.0880183333,75.4,327991.28303,4689476.10921,19,T
1580354013040602039,137,1580354013039982080,,42.3385366667,-71.0880183333,75.4,327991.28303,4689476.10921,19,T
1580354014546692144,138,1580354014546170949,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354016051991936,139,1580354016051335096,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354017556704101,140,1580354017556237936,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354019062763298,141,1580354019062200069,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354022072899602,142,1580354022072278976,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354023578681496,143,1580354023578248977,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354025084196707,144,1580354025083596944,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354026588486482,145,1580354026587944984,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354028093766605,146,1580354028093220949,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354031103554474,147,1580354031102818965,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354032609756484,148,1580354032609106063,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354034114834170,149,1580354034114463090,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354035620629667,150,1580354035620209932,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354037124730784,151,1580354037124300003,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354040133827075,152,1580354040133199930,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354041638163226,153,1580354041637600898,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354043144342436,154,1580354043143644094,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354044650561584,155,1580354044649730920,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354046155256505,156,1580354046154625892,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354049165503466,157,1580354049164679050,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354050670260803,158,1580354050669804096,,42.3385383333,-71.0880183333,75.5,327991.287575,4689476.29428,19,T
1580354052174963700,159,1580354052174300909,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354053681035947,160,1580354053680516958,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354055187953930,161,1580354055186765909,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354058196566798,162,1580354058195830106,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354059702443127,163,1580354059701805114,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354061207194183,164,1580354061206619977,,42.3385383333,-71.0880183333,75.4,327991.287575,4689476.29428,19,T
1580354062713230175,165,1580354062712709903,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354064219185860,166,1580354064218679904,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354067228001934,167,1580354067227365970,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354068733893702,168,1580354068733391046,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354070240397102,169,1580354070239729881,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354071745615525,170,1580354071744899034,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354073250226207,171,1580354073249751091,,42.3385383333,-71.0880183333,75.3,327991.287575,4689476.29428,19,T
1580354076261204637,172,1580354076260607957,,42.3385383333,-71.0880183333,75.2,327991.287575,4689476.29428,19,T
1580354077766808880,173,1580354077766189098,,42.3385383333,-71.0880183333,75.2,327991.287575,4689476.29428,19,T
1580354079273737199,174,1580354079273267984,,42.3385383333,-71.0880183333,75.2,327991.287575,4689476.29428,19,T
1580354080779520925,175,1580354080778966903,,42.3385383333,-71.0880183333,75.2,327991.287575,4689476.29428,19,T
1580354082287166378,176,1580354082286782979,,42.3385383333,-71.0880183333,75.1,327991.287575,4689476.29428,19,T
1580354085297458278,177,1580354085296582937,,42.3385366667,-71.0880183333,75.1,327991.28303,4689476.10921,19,T
1580354086802164771,178,1580354086801567077,,42.3385366667,-71.0880183333,75.1,327991.28303,4689476.10921,19,T
1580354088308825084,179,1580354088308376073,,42.3385366667,-71.0880183333,75.0,327991.28303,4689476.10921,19,T
1580354089816652597,180,1580354089816185951,,42.3385366667,-71.0880183333,75.0,327991.28303,4689476.10921,19,T
1580354091323965431,181,1580354091323468923,,42.3385366667,-71.0880183333,75.0,327991.28303,4689476.10921,19,T
1580354094335578745,182,1580354094334866046,,42.3385366667,-71.0880183333,75.0,327991.28303,4689476.10921,19,T
1580354095842392999,183,1580354095840828895,,42.3385366667,-71.0880183333,74.9,327991.28303,4689476.10921,19,T
1580354097347486675,184,1580354097346980094,,42.3385366667,-71.0880183333,74.9,327991.28303,4689476.10921,19,T
1580354098852943102,185,1580354098852387905,,42.3385366667,-71.0880183333,74.8,327991.28303,4689476.10921,19,T
1580354100360623215,186,1580354100359944105,,42.338535,-71.0880183333,74.8,327991.278486,4689475.92414,19,T
1580354103371190503,187,1580354103370330095,,42.338535,-71.0880183333,74.8,327991.278486,4689475.92414,19,T
1580354104876929826,188,1580354104876219034,,42.338535,-71.0880166667,74.7,327991.41579,4689475.92077,19,T
1580354106383629712,189,1580354106383038997,,42.338535,-71.0880166667,74.6,327991.41579,4689475.92077,19,T
1580354107890853910,190,1580354107890073060,,42.338535,-71.0880183333,75.0,327991.278486,4689475.92414,19,T
1580354109396446451,191,1580354109395915985,,42.338535,-71.0880183333,75.3,327991.278486,4689475.92414,19,T
1580354112409279862,192,1580354112408530950,,42.3385366667,-71.08802,75.6,327991.145727,4689476.11258,19,T
1580354113915200343,193,1580354113914617061,,42.3385383333,-71.08802,75.8,327991.150271,4689476.29765,19,T
1580354115424331621,194,1580354115423603057,,42.3385366667,-71.0880183333,76.0,327991.28303,4689476.10921,19,T
1580354116931070711,195,1580354116930481910,,42.338535,-71.08802,76.1,327991.141182,4689475.92751,19,T
1580354118436885669,196,1580354118436260938,,42.338535,-71.0880216667,76.1,327991.003878,4689475.93088,19,T
1580354121446609014,197,1580354121445919990,,42.3385333333,-71.0880233333,76.1,327990.86203,4689475.74918,19,T
1580354122952349070,198,1580354122951769113,,42.3385333333,-71.088025,76.2,327990.724726,4689475.75255,19,T
1580354124459360304,199,1580354124458935022,,42.3385366667,-71.08803,76.2,327990.321903,4689476.13281,19,T
1580354125964548072,200,1580354125964083909,,42.338525,-71.0880216667,74.2,327990.976611,4689474.82046,19,T
1580354127471117584,201,1580354127470426082,,42.33852,-71.0880166667,72.0,327991.374889,4689474.25513,19,T
1580354130480877561,202,1580354130480218887,,42.33852,-71.08802,69.4,327991.100281,4689474.26187,19,T
1580354131987457019,203,1580354131986967086,,42.33852,-71.08802,69.9,327991.100281,4689474.26187,19,T
1580354133497296249,204,1580354133496623992,,42.33852,-71.08802,69.8,327991.100281,4689474.26187,19,T
1580354135003539211,205,1580354135003035068,,42.3385133333,-71.08802,67.6,327991.082103,4689473.52159,19,T
1580354136508523551,206,1580354136508044004,,42.3385133333,-71.08802,67.6,327991.082103,4689473.52159,19,T
1580354139521494735,207,1580354139520917892,,42.3385133333,-71.08802,67.6,327991.082103,4689473.52159,19,T
1580354141026688944,208,1580354141025958061,,42.338515,-71.08802,67.5,327991.086648,4689473.70666,19,T
1580354142532443150,209,1580354142531948089,,42.338515,-71.08802,67.5,327991.086648,4689473.70666,19,T
1580354144039141634,210,1580354144038629055,,42.338515,-71.08802,67.5,327991.086648,4689473.70666,19,T
1580354145545364579,211,1580354145544744968,,42.3385133333,-71.08802,67.4,327991.082103,4689473.52159,19,T
1580354148559608802,212,1580354148558801889,,42.3385133333,-71.08802,67.4,327991.082103,4689473.52159,19,T
1580354150065414060,213,1580354150064783096,,42.3385133333,-71.08802,67.3,327991.082103,4689473.52159,19,T
1580354151570003383,214,1580354151569442033,,42.3385133333,-71.08802,67.3,327991.082103,4689473.52159,19,T
1580354153077828258,215,1580354153077294111,,42.3385133333,-71.08802,67.2,327991.082103,4689473.52159,19,T
1580354154583283254,216,1580354154582657098,,42.3385133333,-71.0880183333,67.2,327991.219407,4689473.51822,19,T
1580354157594141188,217,1580354157593533992,,42.3384916667,-71.0880116667,63.8,327991.709545,4689471.09881,19,T
1580354159100735995,218,1580354159100087881,,42.3384916667,-71.0880116667,63.7,327991.709545,4689471.09881,19,T
1580354160608028029,219,1580354160607455968,,42.3384916667,-71.08801,63.7,327991.846849,4689471.09544,19,T
1580354162116458689,220,1580354162115942955,,42.3384916667,-71.08801,63.7,327991.846849,4689471.09544,19,T
1580354163624853750,221,1580354163624178886,,42.3384916667,-71.08801,63.6,327991.846849,4689471.09544,19,T
1580354166636341509,222,1580354166635781049,,42.33849,-71.08801,63.6,327991.842305,4689470.91037,19,T
1580354168143143175,223,1580354168142488002,,42.33849,-71.08801,63.6,327991.842305,4689470.91037,19,T
1580354169648481913,224,1580354169648063898,,42.33849,-71.08801,63.5,327991.842305,4689470.91037,19,T
1580354171153952593,225,1580354171153435945,,42.33849,-71.08801,63.5,327991.842305,4689470.91037,19,T
1580354172660943179,226,1580354172660481929,,42.33849,-71.08801,63.4,327991.842305,4689470.91037,19,T
1580354175670495443,227,1580354175669856071,,42.33849,-71.08801,63.4,327991.842305,4689470.91037,19,T
1580354177175290133,228,1580354177174729108,,42.33849,-71.08801,63.3,327991.842305,4689470.91037,19,T
1580354178681186450,229,1580354178680636882,,42.33849,-71.08801,63.3,327991.842305,4689470.91037,19,T
1580354180187492761,230,1580354180187041997,,42.33849,-71.08801,63.2,327991.842305,4689470.91037,19,T
1580354181693463309,231,1580354181692902088,,42.3384916667,-71.08801,63.1,327991.846849,4689471.09544,19,T
1580354184707557310,232,1580354184706929922,,42.3384916667,-71.08801,63.1,327991.846849,4689471.09544,19,T
1580354186213007427,233,1580354186212435007,,42.3384916667,-71.08801,63.0,327991.846849,4689471.09544,19,T
1580354187719796118,234,1580354187719149112,,42.3384916667,-71.08801,63.0,327991.846849,4689471.09544,19,T
1580354189228068893,235,1580354189227346897,,42.3384916667,-71.08801,62.9,327991.846849,4689471.09544,19,T
1580354190732726617,236,1580354190732258081,,42.3384916667,-71.0880116667,62.9,327991.709545,4689471.09881,19,T
1580354193745145922,237,1580354193744473934,,42.3384916667,-71.0880116667,62.9,327991.709545,4689471.09881,19,T
1580354195253748146,238,1580354195253164052,,42.3384916667,-71.0880116667,62.8,327991.709545,4689471.09881,19,T
1580354196759836181,239,1580354196759203910,,42.3384916667,-71.0880116667,62.8,327991.709545,4689471.09881,19,T
1580354198265029333,240,1580354198264530897,,42.3384916667,-71.0880116667,62.7,327991.709545,4689471.09881,19,T
1580354199773459662,241,1580354199772913932,,42.3384916667,-71.0880116667,62.7,327991.709545,4689471.09881,19,T
1580354202785233245,242,1580354202784686088,,42.3384916667,-71.0880116667,62.7,327991.709545,4689471.09881,19,T
1580354204291859526,243,1580354204291183948,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354205798893939,244,1580354205798432111,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354207306035232,245,1580354207305543899,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354208811175245,246,1580354208810730934,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354211822153109,247,1580354211821647882,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354213329656329,248,1580354213329262971,,42.3384916667,-71.0880116667,62.6,327991.709545,4689471.09881,19,T
1580354214837771970,249,1580354214837318897,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354216343458431,250,1580354216343015909,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354217849165524,251,1580354217848623991,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354220858753139,252,1580354220858254909,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354222366470470,253,1580354222365880966,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354223874974058,254,1580354223874434947,,42.3384916667,-71.0880133333,62.6,327991.572241,4689471.10219,19,T
1580354225382735136,255,1580354225382285118,,42.3384916667,-71.088015,62.6,327991.434937,4689471.10556,19,T
1580354226890432237,256,1580354226889997959,,42.3384916667,-71.088015,62.6,327991.434937,4689471.10556,19,T
