%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1580869374177430436,7111,1580869374176410913,,0.1936,-0.004,0.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374202256956,7112,1580869374201173067,,0.195,0.0053,0.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374227991597,7113,1580869374227055072,,0.1949,-0.0027,0.4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374252466235,7114,1580869374251368999,,0.1911,0.0054,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374277170676,7115,1580869374276038885,,0.1948,-0.008,0.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374302323614,7116,1580869374301184892,,0.1975,-0.0001,0.4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374327820269,7117,1580869374326487064,,0.1871,-0.0038,0.5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374352113684,7118,1580869374351032018,,0.1859,0.0043,0.5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374377878101,7119,1580869374376672983,,0.1871,-0.0011,0.4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374402052084,7120,1580869374401030063,,0.1871,0.0002,0.4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374428593476,7121,1580869374426985979,,0.1884,0.0002,0.4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374452129449,7122,1580869374451097011,,0.1871,-0.0024,0.4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374476924597,7123,1580869374475934982,,0.1883,-0.0078,0.4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374502009883,7124,1580869374500971078,,0.1858,-0.0037,0.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374527618386,7125,1580869374526412963,,0.1846,0.0003,0.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374552027277,7126,1580869374550951004,,0.1871,0.0002,0.4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374577196073,7127,1580869374576045989,,0.1846,0.0016,0.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374602483880,7128,1580869374601147890,,0.182,0.0004,0.4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374627516196,7129,1580869374626262903,,0.1871,-0.0024,0.4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374651934909,7130,1580869374650804042,,0.1884,-0.0025,0.4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374677801526,7131,1580869374676163911,,0.1833,0.003,0.4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374702266749,7132,1580869374701097011,,0.1871,-0.0024,0.4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374726117932,7133,1580869374725641965,,0.1859,0.0096,0.4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374752492799,7134,1580869374751409053,,0.1936,-0.0013,0.4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374776781874,7135,1580869374775753974,,0.1923,-0.0013,0.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374801991214,7136,1580869374800879955,,0.1872,0.0069,0.4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374827898349,7137,1580869374826638936,,0.1935,-0.0067,0.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374852388335,7138,1580869374851397037,,0.1962,-0.0001,0.4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374876941379,7139,1580869374875793933,,0.1897,-0.0065,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374901681468,7140,1580869374900644063,,0.1948,-0.0054,0.4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374927056974,7141,1580869374925966978,,0.1897,-0.0012,0.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374951625082,7142,1580869374950582027,,0.1949,0.0013,0.4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869374976859539,7143,1580869374975764989,,0.1935,-0.0067,0.4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375003085359,7144,1580869375001071929,,0.1897,0.0015,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375027208136,7145,1580869375026200056,,0.1935,-0.0067,0.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375051853405,7146,1580869375050687074,,0.1935,-0.0053,0.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375076642490,7147,1580869375075551986,,0.1884,-0.0052,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375103288187,7148,1580869375101602077,,0.1936,0.0014,0.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375128326826,7149,1580869375127227067,,0.182,0.0031,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375152760099,7150,1580869375151635885,,0.1819,-0.0076,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375177288717,7151,1580869375176071882,,0.1859,0.0056,0.5057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375201953982,7152,1580869375201358079,,0.1807,-0.0009,0.4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375226727956,7153,1580869375225627899,,0.1832,-0.0023,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375253145963,7154,1580869375251965999,,0.1845,-0.0064,0.5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375278125576,7155,1580869375276806116,,0.1819,-0.0036,0.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375302282514,7156,1580869375301285982,,0.1885,0.0015,0.5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375327561675,7157,1580869375326457977,,0.1845,-0.0064,0.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375353313281,7158,1580869375351834058,,0.1807,-0.0009,0.4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375377232191,7159,1580869375376281976,,0.1884,-0.0025,0.4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375402431354,7160,1580869375401335954,,0.1846,0.0016,0.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375428179739,7161,1580869375427156925,,0.1832,-0.0037,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375452553134,7162,1580869375451383113,,0.1884,-0.0065,0.4998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375477432962,7163,1580869375476294994,,0.1806,-0.0022,0.4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375502953469,7164,1580869375501785039,,0.1859,0.0016,0.5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375529062032,7165,1580869375527818918,,0.1897,-0.0025,0.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375552469427,7166,1580869375551286935,,0.191,0.0028,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375577850375,7167,1580869375576508045,,0.1936,-0.004,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375602361520,7168,1580869375601290941,,0.1936,0.004,0.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375627044139,7169,1580869375626039028,,0.1923,0.0001,0.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375652662197,7170,1580869375651576995,,0.1923,0.0027,0.4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375677550769,7171,1580869375676575899,,0.1897,-0.0052,0.4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375702419987,7172,1580869375701170921,,0.1884,-0.0012,0.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375727120000,7173,1580869375726069927,,0.1897,0.0015,0.4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375752325904,7174,1580869375751259088,,0.1884,-0.0065,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375777287600,7175,1580869375776176929,,0.1936,0.0027,0.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375816346731,7176,1580869375815242052,,0.1897,-0.0012,0.4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375826264430,7177,1580869375825814008,,0.1859,0.0029,0.4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375853617111,7178,1580869375852190971,,0.1897,-0.0039,0.4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375876940528,7179,1580869375875917911,,0.1911,0.0054,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375902220308,7180,1580869375901107072,,0.1858,-0.0011,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375927093957,7181,1580869375925949096,,0.1871,-0.0011,0.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375952036197,7182,1580869375950985908,,0.1832,-0.005,0.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869375977138017,7183,1580869375976047992,,0.1807,0.0018,0.5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376001410981,7184,1580869376000806093,,0.1833,0.0057,0.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376027639845,7185,1580869376026498079,,0.182,0.0031,0.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376052118583,7186,1580869376051063060,,0.1807,0.0004,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376077412273,7187,1580869376076041936,,0.1871,-0.0038,0.5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376102349596,7188,1580869376101306915,,0.182,0.0017,0.5055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376126986092,7189,1580869376125870943,,0.1871,0.0002,0.4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376152094164,7190,1580869376150998115,,0.1872,0.0042,0.4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376176828456,7191,1580869376175771951,,0.1794,0.0005,0.4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376202793758,7192,1580869376201670885,,0.1833,0.0044,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376227227138,7193,1580869376225754022,,0.1846,0.003,0.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376252320619,7194,1580869376251005887,,0.1845,-0.0037,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376276919286,7195,1580869376275877952,,0.1833,0.007,0.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376301133663,7196,1580869376300578117,,0.1832,-0.005,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376326861579,7197,1580869376325752973,,0.1911,0.0054,0.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376351588536,7198,1580869376350539922,,0.1909,-0.0066,0.4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376376844507,7199,1580869376375830888,,0.1885,0.0082,0.4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376402100643,7200,1580869376400994062,,0.1923,-0.0026,0.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376427406516,7201,1580869376426284074,,0.191,0.0028,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376452271526,7202,1580869376451047897,,0.1884,-0.0025,0.4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376476755487,7203,1580869376475639104,,0.1896,-0.0065,0.4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376503438976,7204,1580869376502248048,,0.1885,0.0042,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376528123117,7205,1580869376527008056,,0.1897,-0.0052,0.4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376552730341,7206,1580869376551528930,,0.191,-0.0012,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376577349866,7207,1580869376576304912,,0.1897,0.0015,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376602539380,7208,1580869376601457118,,0.191,0.0028,0.4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376627959210,7209,1580869376626617908,,0.1937,0.0094,0.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376653193997,7210,1580869376651879072,,0.1896,-0.0079,0.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376677263281,7211,1580869376676265954,,0.1922,-0.0053,0.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376702802057,7212,1580869376701289892,,0.191,-0.0026,0.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376727062001,7213,1580869376726108074,,0.1832,-0.0023,0.5071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376752958671,7214,1580869376751609086,,0.1858,-0.0051,0.5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376777418319,7215,1580869376776339054,,0.1833,0.0017,0.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376802483104,7216,1580869376801362037,,0.1846,0.0043,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376827761298,7217,1580869376826678991,,0.182,0.0017,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376852240233,7218,1580869376851171016,,0.1819,-0.0009,0.4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376877434549,7219,1580869376876307964,,0.1871,-0.0064,0.4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376901686219,7220,1580869376901084899,,0.1845,-0.005,0.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869376927363962,7221,1580869376926225900,,0.1833,0.0017,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
