%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1580877009674849140,1,1580877009674386024,,0.0150923279154,0.000278871407285,0.887862512182,0.459861178326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000731,0.000742,-0.001334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.13,-9.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009700371752,2,1580877009699922084,,0.0151040833203,0.000282868559825,0.887870461688,0.459845441333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434,0.000183,0.003689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.131,-9.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009726011788,3,1580877009725553035,,0.0151040857882,0.000282736751822,0.887866448745,0.459853189447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-06,-0.000206,-0.004067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234,-0.151,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009751656485,4,1580877009751140117,,0.0151003591402,0.000294103980444,0.887854480957,0.459876410899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001313,-0.000499,-0.002511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247,-0.152,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009777174684,5,1580877009776714086,,0.0151043644107,0.000302247403857,0.887866517585,0.459853034973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001318,-0.00029,0.003606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.151,-9.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009802871942,6,1580877009802329063,,0.015108382793,0.000309731809894,0.887858488831,0.459868399269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000423,0.000804,-0.003601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.138,-9.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009828074740,7,1580877009827697992,,0.0151083800895,0.000309863655394,0.887862501906,0.459860651224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000542,0.000707,-9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.12,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009854854455,8,1580877009854443073,,0.0150966170821,0.000306261863065,0.887866591427,0.459853144149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000247,0.000416,0.002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263,-0.12,-9.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009880319666,9,1580877009879955053,,0.0151043617725,0.000302379214291,0.887870530526,0.459845286858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000825,0.000157,-0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.265,-0.149,-9.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009905933139,10,1580877009905488014,,0.015104078381,0.000283132175766,0.887878487369,0.459829945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000538,0.000625,0.001645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.133,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009931532739,11,1580877009931077957,,0.0151040734371,0.000283395791621,0.887886512781,0.459814448527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5e-05,2.3e-05,0.00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.137,-9.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009956902210,12,1580877009956516027,,0.0151118282495,0.000278986045062,0.887874400513,0.459837584074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000227,-4.8e-05,-0.004204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.12,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877009982556281,13,1580877009982176065,,0.0150963334518,0.000287014690529,0.887874548544,0.459837802259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-05,0.000492,-0.001306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.149,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010008258695,14,1580877010007806062,,0.0150885860513,0.000291029013231,0.887874622458,0.459837911299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302,0.001197,-0.000819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.156,-9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010033700506,15,1580877010033287048,,0.0150768207887,0.000287558307708,0.8878827244,0.459822655485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000182,0.001323,0.002995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.123,-9.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010059584985,16,1580877010058687925,,0.0150805531448,0.000275927485733,0.887886665633,0.459814929913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209,0.000202,0.000766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.144,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010084681572,17,1580877010084265947,,0.0150805579583,0.000275664280386,0.887878640214,0.459830426389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001336,0.000508,-0.001694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.14,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010110107681,18,1580877010109627008,,0.0150883053958,0.000271650026584,0.887878566229,0.459830317485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000579,-0.0014,0.001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.142,-9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010136317732,19,1580877010135363101,,0.015092315733,0.000279529934054,0.887882576566,0.459822437578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,-0.000626,-0.001127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.151,-9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010161129133,20,1580877010160645008,,0.0151040759096,0.000283263983705,0.887882500109,0.459822196781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001248,0.000422,-0.001818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.127,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010186588788,21,1580877010186081886,,0.0150960551671,0.000267504034839,0.887874479366,0.45983795673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000234,-0.000596,-0.000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.14,-9.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010212191417,22,1580877010211716890,,0.0150883053958,0.000271650026584,0.887878566229,0.459830317485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000232,-1.1e-05,-0.001904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.135,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010238042543,23,1580877010237245082,,0.015096057501,0.000267372296895,0.887870466489,0.459845704879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001406,0.000222,-0.002466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.14,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010262837080,24,1580877010262430906,,0.0150960621652,0.000267108820947,0.887862440533,0.459861201072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1e-05,-0.000228,-0.004079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.154,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010288217668,25,1580877010287807941,,0.015096057501,0.000267372296895,0.887870466489,0.459845704879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000432,0.000614,0.002147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.123,-9.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010314030549,26,1580877010313456058,,0.0150880294785,0.000252007701789,0.8878744839,0.459838220136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001687,5.2e-05,0.000864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.134,-9.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010339250526,27,1580877010338860988,,0.0150802820753,0.000256022021927,0.887874558022,0.45983832894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000641,0.000407,0.000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.139,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010365014846,28,1580877010364419937,,0.0150840187634,0.000244127902349,0.887870473185,0.459846099936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000826,-0.000554,-0.000971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.137,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010391539818,29,1580877010390827894,,0.0150840166324,0.000244259535235,0.887874486065,0.459838351786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026,-0.000245,0.003858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257,-0.146,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010416671371,30,1580877010416212081,,0.0150880272787,0.000252139369676,0.887878496712,0.459830471952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000783,0.000158,0.002249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.155,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010442281362,31,1580877010441770076,,0.0150802798405,0.000256153622205,0.887878570834,0.459830580756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001695,5.8e-05,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.142,-9.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010467567529,32,1580877010467144966,,0.0150920377875,0.000260019274114,0.88788250722,0.459822592048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000565,-0.000797,0.002791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-0.13,-9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010492929586,33,1580877010492506027,,0.0150842833976,0.000264428365387,0.887894619135,0.459799456049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000743,0.000146,0.001752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.143,-9.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010518582362,34,1580877010518122911,,0.0150960481587,0.000267899248547,0.887886517592,0.459814712073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000127,-7e-05,-0.001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257,-0.123,-9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010543984663,35,1580877010543709039,,0.0150920377875,0.000260019274114,0.88788250722,0.459822592048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000453,-0.000715,-0.002873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.15,-9.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010569516557,36,1580877010569063901,,0.015092313293,0.000279661639344,0.88788658924,0.459814689323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000703,8.2e-05,0.001262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.137,-9.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010594948980,37,1580877010594512939,,0.0150923084097,0.00027992504986,0.887894614385,0.459799192709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001364,-0.00103,0.002335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.129,-9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010620358140,38,1580877010619956016,,0.0150805507363,0.000276059088375,0.887890678242,0.459807181623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000809,-0.000951,-0.00279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.15,-9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010645876371,39,1580877010645473003,,0.0150845657865,0.000283675758572,0.887886663192,0.459814798293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000445,-0.000117,0.000759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.146,-9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010671492698,40,1580877010670959949,,0.0150808257615,0.00029570136135,0.887894759678,0.459799279024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000918,-0.000367,-0.001706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.153,-9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010697046346,41,1580877010696520090,,0.0150966037046,0.000306920576958,0.887886655461,0.459814403223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147,0.000923,-0.001428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.147,-9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010722237035,42,1580877010721827030,,0.015100613595,0.000314800627433,0.887890665351,0.459806523172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000418,0.001022,0.003628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.253,-0.151,-9.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010747817623,43,1580877010747422933,,0.0151006080984,0.000315064182811,0.887898690354,0.459791026487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000834,-0.00099,0.001776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.266,-0.163,-9.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010773339658,44,1580877010772893905,,0.0151201212359,0.000314520825468,0.887890514947,0.459806172727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000942,-0.000745,-0.003525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.139,-9.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010799104713,45,1580877010798440933,,0.0151241394235,0.000322005165917,0.887882486904,0.459821537304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844,-0.000266,0.001197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.253,-0.141,-9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010824397818,46,1580877010823849916,,0.0151318813347,0.000318255076363,0.88789043829,0.459805931316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000406,-3.5e-05,-0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.158,-9.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010849809444,47,1580877010849339008,,0.0151278633488,0.00031077080165,0.887898466028,0.459790566667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000394,-2e-05,0.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.138,-9.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010876033770,48,1580877010875600099,,0.0151318841115,0.000318123025775,0.887886425693,0.459813679604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6e-05,0.000369,-0.005005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.145,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010900516270,49,1580877010900132894,,0.0151318896615,0.000317858924527,0.887878400295,0.459829176076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000332,0.000304,-0.005089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.155,-9.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010927019997,50,1580877010926625013,,0.0151318896615,0.000317858924527,0.887878400295,0.459829176076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000408,0.000535,0.002292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234,-0.153,-9.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010952397166,51,1580877010951997041,,0.0151201212359,0.000314520825468,0.887890514947,0.459806172727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000227,0.00029,0.001847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274,-0.136,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877010977928881,52,1580877010977550029,,0.015116111346,0.00030664060607,0.887886505057,0.459814052946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5e-05,0.000432,0.001412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-0.137,-9.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011003384436,53,1580877011002854108,,0.0151161166956,0.00030637678011,0.887878479653,0.459829549419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000397,-0.001869,-0.003664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268,-0.132,-9.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011028705645,54,1580877011028318881,,0.0151161140214,0.000306508693101,0.887882492389,0.4598218012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000342,2.2e-05,0.001743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.131,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011054714057,55,1580877011054248094,,0.0151198410634,0.000295142104455,0.887894458851,0.459798578987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,-0.000446,0.003051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.126,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011080274599,56,1580877011079837083,,0.0151275835503,0.000291392144629,0.887902409662,0.459782972959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000567,0.000389,0.002977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237,-0.126,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011104955874,57,1580877011104590892,,0.0151275835503,0.000291392144629,0.887902409662,0.459782972959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000496,-0.000333,0.002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268,-0.139,-9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011130321055,58,1580877011129905939,,0.0151275784622,0.000291656170725,0.887910434253,0.459767476069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2e-05,-0.000426,0.002546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.156,-9.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011157047369,59,1580877011155488967,,0.0151315828462,0.000299800794999,0.887922468051,0.45974409844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102,-0.000706,0.003132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.124,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011181477998,60,1580877011180809974,,0.015119828171,0.000295801831696,0.887914520504,0.459759836845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171,0.000786,-0.005198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.121,-9.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011206506035,61,1580877011206011056,,0.0151198255891,0.000295933777076,0.887918532632,0.459752088311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000186,0.001105,0.002932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.153,-9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011231902143,62,1580877011231487035,,0.0151238403319,0.000303550347614,0.887914517889,0.459759704882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000925,0.00111,-0.001193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.165,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011257257434,63,1580877011256742000,,0.0151238456275,0.000303286386758,0.887906493433,0.459775201844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000114,-0.000173,-0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.134,-9.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011282495186,64,1580877011281997919,,0.0151160952696,0.000307432083388,0.887910579648,0.459767562687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000765,-4.5e-05,0.002773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.272,-0.148,-9.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011308173443,65,1580877011307620048,,0.0151083448394,0.000311577644748,0.887914665729,0.459759923459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516,0.001435,0.002431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.14,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011333505103,66,1580877011333014011,,0.0151083475578,0.000311445799555,0.887910653533,0.459767671959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000178,-0.001296,-0.002882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.167,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011358723140,67,1580877011358304023,,0.015104609254,0.000323339811109,0.88791473676,0.4597599009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000979,0.000972,0.002078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.136,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011384796330,68,1580877011384305000,,0.0151123486359,0.000319721802405,0.887926699155,0.459736545888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207,-0.00056,0.00337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.278,-0.142,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011410416985,69,1580877011409969091,,0.0151163577353,0.00032760233972,0.887930708254,0.45972866535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000749,-0.000926,-0.001771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.125,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011436287419,70,1580877011435492992,,0.0151126187768,0.000339496259406,0.887934790934,0.459720894179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000198,3.8e-05,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.241,-0.124,-9.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877011461827696,71,1580877011461272001,,0.015112334671,0.000320381202704,0.887946758101,0.459697802339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000104,-0.001364,0.003261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.145,-9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
